mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alphas,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
161.2515210310618,211.40414745366968,2.6437443097432456,1.902772276327682,[1e-05],0.01,"{'alphas': [1e-05], 'l1_ratio': 0.01}",0.5,0.775567774749359,0.35038897341900893,0.5419855827227893,0.1760991106216562,66
158.52324724197388,206.99383099482674,2.389828681945801,1.6976742840862766,[1e-05],0.11888888888888888,"{'alphas': [1e-05], 'l1_ratio': 0.11888888888888888}",0.5,0.7755677491011086,0.35042486842566384,0.5419975391755908,0.1760860816378509,65
155.53778330485025,202.97768874601624,2.264240026473999,1.6351903179332419,[1e-05],0.22777777777777777,"{'alphas': [1e-05], 'l1_ratio': 0.22777777777777777}",0.5,0.7755673330294909,0.3504601702207039,0.5420091677500649,0.1760730958042217,64
156.71307452519736,203.69735404575113,2.3705879052480063,1.757496274735401,[1e-05],0.33666666666666667,"{'alphas': [1e-05], 'l1_ratio': 0.33666666666666667}",0.5,0.7755675781127725,0.35050722216888386,0.5420249334272188,0.17605614222165603,63
162.62951827049255,213.20732444976608,2.7173006534576416,1.9840637704774469,[1e-05],0.44555555555555554,"{'alphas': [1e-05], 'l1_ratio': 0.44555555555555554}",0.5,0.7755677006544134,0.35055583129755274,0.542041177317322,0.17603857099363798,62
165.44364698727927,217.27328066606765,2.3130710124969482,1.6387980324081743,[1e-05],0.5544444444444444,"{'alphas': [1e-05], 'l1_ratio': 0.5544444444444444}",0.5,0.7755682221688384,0.3505968769781326,0.5420550330489903,0.17602391960916988,61
163.94267137845358,213.6947246572762,2.111198663711548,1.496618048332612,[1e-05],0.6633333333333333,"{'alphas': [1e-05], 'l1_ratio': 0.6633333333333333}",0.5,0.775569353541662,0.30757828294259243,0.5277158788280848,0.19205908464936103,72
161.6974036693573,209.84997458057174,2.5650755564371743,1.8143689542424355,[1e-05],0.7722222222222221,"{'alphas': [1e-05], 'l1_ratio': 0.7722222222222221}",0.5,0.7755702227323703,0.3076491774345222,0.5277398000556309,0.19203237320566982,71
161.68958353996277,210.58688230862785,2.837301333745321,2.015660732186745,[1e-05],0.8811111111111111,"{'alphas': [1e-05], 'l1_ratio': 0.8811111111111111}",0.5,0.7755707641954346,0.30765751091691895,0.5277427583707844,0.19202942245037327,70
167.7926685810089,216.01542148777796,1.9265309969584148,1.372283641853448,[1e-05],0.99,"{'alphas': [1e-05], 'l1_ratio': 0.99}",0.5,0.7755714082515004,0.30766501732542967,0.52774547519231,0.1920268318275696,69
315.4137165546417,219.03464089196953,3.84999418258667,0.6623927058116471,[4.641588833612782e-05],0.01,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.01}",0.31524265149506825,0.7755605162944931,0.3507548994259902,0.4805193557385172,0.20912873986285688,94
310.55790607134503,215.62804874142026,3.7575275897979736,1.0463848523973076,[4.641588833612782e-05],0.11888888888888888,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.11888888888888888}",0.31523815509219055,0.7755664068426705,0.3508441321423591,0.4805495646924068,0.2091142419263683,93
307.1865959962209,213.4835520886151,3.3709264596303306,0.44002306266414404,[4.641588833612782e-05],0.22777777777777777,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.22777777777777777}",0.31523969769546495,0.7755716903822549,0.35093201302072113,0.48058113369948036,0.20909815357439085,92
313.8881051540375,218.4436118750551,4.089516560236613,0.5068174837928107,[4.641588833612782e-05],0.33666666666666667,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.33666666666666667}",0.31524205730714033,0.7755767573366137,0.3510742469132918,0.48063102051901535,0.20907052590477665,91
320.9562514623006,223.43119159541945,3.933462619781494,0.1408452123379674,[4.641588833612782e-05],0.44555555555555554,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.44555555555555554}",0.31523930918797366,0.7755584558850435,0.3078386572098392,0.46621214076095213,0.21876174166288093,100
316.38557410240173,220.28907260688587,3.6958096027374268,0.7019791505189282,[4.641588833612782e-05],0.5544444444444444,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.5544444444444444}",0.3152442797985246,0.7755616562167335,0.30788629666567613,0.466230744226978,0.21875061114315567,99
319.23063532511395,222.626593462177,3.7008848985036216,0.508026132580799,[4.641588833612782e-05],0.6633333333333333,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.6633333333333333}",0.31525002171071276,0.7755649676908419,0.3079314834196441,0.4662488242737329,0.21873994862165227,98
317.65353806813556,221.02044337867335,2.8317888577779136,0.6667428454413309,[4.641588833612782e-05],0.7722222222222221,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.7722222222222221}",0.31525606643021037,0.7755684843509537,0.3079775086554138,0.4662673531455259,0.21872911203059398,97
314.66671204566956,219.13963612819273,3.3735975424448648,0.4861844876397772,[4.641588833612782e-05],0.8811111111111111,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.8811111111111111}",0.3153240438145037,0.7755715792398364,0.308040406198459,0.466312009750933,0.21869975435830874,96
310.09169840812683,216.33487073433923,3.009775002797445,0.1413748118521111,[4.641588833612782e-05],0.99,"{'alphas': [4.641588833612782e-05], 'l1_ratio': 0.99}",0.31565341818032233,0.7755760363357965,0.3082599287196924,0.4664964610786037,0.21857310569917812,95
237.59535916646323,189.92910171275963,2.1884102821350098,1.556963212495979,[0.00021544346900318823],0.01,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.01}",0.3164682040898412,0.7755573672593039,0.5,0.530675190449715,0.18867333395184052,67
154.60568149884543,130.27376061417667,1.8818597793579102,2.004958966358039,[0.00021544346900318823],0.11888888888888888,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.11888888888888888}",0.3164650960299105,0.7755555034864408,0.5,0.5306735331721171,0.18867370384272147,68
64.31560683250427,82.6185344745523,2.41133713722229,1.0826604983490007,[0.00021544346900318823],0.22777777777777777,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.22777777777777777}",0.31648765803113543,0.77557368239637,0.7756884329165277,0.6225832577813444,0.21644227934447952,60
5.887904723485311,0.8892754902943201,3.1439599990844727,0.45286767438750103,[0.00021544346900318823],0.33666666666666667,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.33666666666666667}",0.7739445594096515,0.7755864780235189,0.7756788074876813,0.7750699483069505,0.000796662333368053,10
5.543660640716553,0.4381785461774924,2.5176077683766684,0.40283927083308396,[0.00021544346900318823],0.44555555555555554,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.44555555555555554}",0.7739488529887653,0.7755974697237223,0.7756758642454384,0.7750740623193088,0.0007962865704486285,8
5.424158970514934,0.07608277147440312,2.342557907104492,0.22215717543510813,[0.00021544346900318823],0.5544444444444444,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.5544444444444444}",0.7739517439415685,0.7756044659964729,0.7756728126279968,0.775076340855346,0.0007956994739928256,7
5.39324688911438,0.5087464918576785,2.579158067703247,0.4724815057874849,[0.00021544346900318823],0.6633333333333333,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.6633333333333333}",0.7739565345817374,0.7756126107408808,0.7756729751907951,0.7750807068378046,0.0007952917337625364,4
5.298708041508992,0.9794591578867947,3.3504913647969565,0.4395335220702349,[0.00021544346900318823],0.7722222222222221,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.7722222222222221}",0.7739622879206165,0.7756386807625195,0.7756665667941676,0.7750891784924345,0.0007969132860939313,3
4.3702553908030195,0.27882377002082465,3.083120584487915,0.08783237090712365,[0.00021544346900318823],0.8811111111111111,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.8811111111111111}",0.7739619136964888,0.7756481221684759,0.7756629790046895,0.7750910049565514,0.0007984111249049017,2
4.3649256229400635,0.5070403349054365,3.017167568206787,0.6081018896329072,[0.00021544346900318823],0.99,"{'alphas': [0.00021544346900318823], 'l1_ratio': 0.99}",0.7739688611245692,0.775658036642162,0.7756563795254745,0.7750944257640686,0.0007958946767747028,1
7.753404299418132,4.097935812146626,2.9627193609873452,0.5292501829229188,[0.001],0.01,"{'alphas': [0.001], 'l1_ratio': 0.01}",0.7739089824074666,0.7755453838267513,0.775675847133565,0.7750434044559276,0.0008039237968165999,15
6.0083974202473955,0.8546964936603877,2.7448930740356445,0.39707552447607547,[0.001],0.11888888888888888,"{'alphas': [0.001], 'l1_ratio': 0.11888888888888888}",0.7739279164343239,0.775594457479202,0.775657845442638,0.7750600731187213,0.0008009738143853128,12
5.256597995758057,0.35048077739299077,3.2155560652414956,0.23270563349494028,[0.001],0.22777777777777777,"{'alphas': [0.001], 'l1_ratio': 0.22777777777777777}",0.7739318557860192,0.7756396667952575,0.7756471277058663,0.7750728834290476,0.0008068341332695029,9
5.482632557551066,1.1845956099255979,2.120087226231893,0.3513227616911242,[0.001],0.33666666666666667,"{'alphas': [0.001], 'l1_ratio': 0.33666666666666667}",0.7739350181227318,0.7756766031256531,0.775627066886161,0.7750795627115153,0.0008095678668445965,5
5.534050464630127,1.3409639985273947,3.264307181040446,0.497637544416444,[0.001],0.44555555555555554,"{'alphas': [0.001], 'l1_ratio': 0.44555555555555554}",0.7739176352691671,0.7757032573574401,0.7756132747161163,0.7750780557809079,0.0008213631117381693,6
6.079952160517375,0.6137514972144449,2.4285791714986167,0.20585517715995202,[0.001],0.5544444444444444,"{'alphas': [0.001], 'l1_ratio': 0.5544444444444444}",0.773888600047535,0.7757187432010763,0.7756001898368431,0.7750691776951514,0.0008361963133066401,11
5.269497553507487,0.09795156559096976,2.7602274417877197,0.09504949636714832,[0.001],0.6633333333333333,"{'alphas': [0.001], 'l1_ratio': 0.6633333333333333}",0.7738574308913733,0.7757226588339722,0.7755839877446131,0.7750546924899862,0.0008484825354285484,13
5.521938006083171,0.6530530370915165,2.840075413386027,0.20980492645891474,[0.001],0.7722222222222221,"{'alphas': [0.001], 'l1_ratio': 0.7722222222222221}",0.7738215110884609,0.7757334795458395,0.7755807108208369,0.7750452338183792,0.0008675473322816854,14
4.959310293197632,0.830837946546665,3.2288158734639487,0.3686693756848546,[0.001],0.8811111111111111,"{'alphas': [0.001], 'l1_ratio': 0.8811111111111111}",0.7737923273198468,0.7757339098664853,0.7755664680381232,0.7750309017414851,0.0008784680377125377,16
5.232440074284871,0.23955136710944397,3.025153319040934,0.014867036824424366,[0.001],0.99,"{'alphas': [0.001], 'l1_ratio': 0.99}",0.7737680913084019,0.7757256140823805,0.7755490224830852,0.7750142426246226,0.0008841063191812396,17
11.200843890508017,0.12884121400990237,2.299053430557251,0.08796283141681217,[0.004641588833612777],0.01,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.01}",0.7737696196283126,0.7754656035189491,0.7755355212148901,0.7749235814540506,0.0008164733277933349,18
8.919865687688192,0.6137465910628529,2.3312038580576577,0.15971133151898442,[0.004641588833612777],0.11888888888888888,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.11888888888888888}",0.7737172882405638,0.7755620608891288,0.775477731566086,0.7749190268985928,0.0008504546667645115,19
7.300756613413493,0.37690160819144986,2.0432563622792563,0.2333985219906641,[0.004641588833612777],0.22777777777777777,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.22777777777777777}",0.7735636935178668,0.7755621976797977,0.7753992394023201,0.7748417101999948,0.000906139735323377,20
5.3052897453308105,0.15853242352734911,2.6187760829925537,0.3548119920864176,[0.004641588833612777],0.33666666666666667,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.33666666666666667}",0.7733956383178082,0.775506737612995,0.7752891273482966,0.7747305010930333,0.0009480620684099746,21
6.920350233713786,3.8293965236156464,1.8535466194152832,1.3213314285438504,[0.004641588833612777],0.44555555555555554,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.44555555555555554}",0.7731690298967941,0.7754216823150252,0.5,0.6828635707372731,0.12930734121417498,52
21.10265024503072,23.144528085376443,1.8389263947804768,1.334065288179717,[0.004641588833612777],0.5544444444444444,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.5544444444444444}",0.7729737905990328,0.775353532063881,0.5,0.6827757742209712,0.12924564086502488,53
22.136060396830242,22.74863068587859,2.0430263678232827,1.4456546454246268,[0.004641588833612777],0.6633333333333333,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.6633333333333333}",0.5,0.7752485167274812,0.7748460467556618,0.683364854494381,0.1296586361523435,51
4.688326756159465,0.9940510327584373,2.8390444119771323,0.249417628091405,[0.004641588833612777],0.7722222222222221,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.7722222222222221}",0.7726242309837009,0.7750920623999819,0.7746122871556727,0.7741095268464518,0.0010683706975863337,23
3.889691193898519,0.8427659082853365,3.414700428644816,0.7172701525497057,[0.004641588833612777],0.8811111111111111,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.8811111111111111}",0.7724125343943397,0.774963085898088,0.7744647542862734,0.7739467915262338,0.0011037941562052332,24
2.7117272218068442,0.14400561497236863,3.369754155476888,0.9827315547199614,[0.004641588833612777],0.99,"{'alphas': [0.004641588833612777], 'l1_ratio': 0.99}",0.7721898567550026,0.7748230521504622,0.7743402454426745,0.7737843847827132,0.0011446004550750306,25
7.101476748784383,0.09715911593031955,2.314448356628418,0.46050108906821136,[0.021544346900318822],0.01,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.01}",0.7728554843545747,0.7747482048561554,0.7747822622471732,0.7741286504859678,0.0009003717658335855,22
5.643655459086101,0.38767396688265715,2.0110341707865396,0.29021749307059214,[0.021544346900318822],0.11888888888888888,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.11888888888888888}",0.7721565479509658,0.7745472992608904,0.774264228796609,0.773656025336155,0.0010665697487608609,26
3.738956848780314,0.43856258444921326,2.2730119228363037,0.00332496444770794,[0.021544346900318822],0.22777777777777777,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.22777777777777777}",0.7711675592816725,0.7739473695849732,0.7736007187534452,0.7729052158733637,0.0012368318459503873,27
2.598836104075114,0.44012055302319725,2.9705148537953696,0.7048586129233286,[0.021544346900318822],0.33666666666666667,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.33666666666666667}",0.770047443620707,0.7729316532718584,0.7725151386463313,0.7718314118462989,0.001272865031012231,28
2.027801513671875,0.38230538949316833,2.3808780511220298,0.17195036790590235,[0.021544346900318822],0.44555555555555554,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.44555555555555554}",0.76905673523443,0.7720163128116249,0.7715589185989546,0.7708773222150032,0.0013008215562534595,29
2.403529405593872,0.047438321866004954,2.064604123433431,0.15649834063080925,[0.021544346900318822],0.5544444444444444,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.5544444444444444}",0.7681233288464527,0.7712620576129924,0.7709349997271226,0.7701067953955226,0.0014088639344371759,30
1.8376850287119548,0.251929496487274,1.9748984972635906,0.10158688868835726,[0.021544346900318822],0.6633333333333333,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.6633333333333333}",0.7671104526797875,0.7703873838786862,0.7701951593202123,0.7692309986262287,0.0015015045573126978,32
1.0567344824473064,0.4082359759162545,2.0521303017934165,0.18091769463775262,[0.021544346900318822],0.7722222222222221,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.7722222222222221}",0.765963515718556,0.7693830525389477,0.7693657040317582,0.7682374240964207,0.001607911632287368,33
1.547846794128418,0.35040785990029233,2.8197792371114097,0.2908474546509746,[0.021544346900318822],0.8811111111111111,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.8811111111111111}",0.7648622483842659,0.76846425526452,0.7684465654142661,0.767257689687684,0.0016938481851082366,34
1.639142910639445,0.4522610509543309,2.3553120295206704,0.3096139055638828,[0.021544346900318822],0.99,"{'alphas': [0.021544346900318822], 'l1_ratio': 0.99}",0.7639665329362939,0.7674946060589466,0.7675911571176632,0.7663507653709679,0.0016863676454930139,36
3.3445122241973877,0.14961935615186045,2.8051156997680664,0.274562625379563,[0.1],0.01,"{'alphas': [0.1], 'l1_ratio': 0.01}",0.7682695790635599,0.7707130340145273,0.7709008757993755,0.7699611629591542,0.0011985861645870852,31
1.7359754244486492,0.20053114175204692,2.813041925430298,0.1807939821655053,[0.1],0.11888888888888888,"{'alphas': [0.1], 'l1_ratio': 0.11888888888888888}",0.7642273900066732,0.7676112628512268,0.7676549787018777,0.7664978771865926,0.0016055760740895661,35
1.3628604412078857,0.04888355908273833,2.445866028467814,0.27830925344861074,[0.1],0.22777777777777777,"{'alphas': [0.1], 'l1_ratio': 0.22777777777777777}",0.7596125380508808,0.763267312722916,0.764166369642569,0.7623487401387886,0.0019692938219231923,37
0.9782880147298177,0.2052502217278654,2.250136216481527,0.1670615990485947,[0.1],0.33666666666666667,"{'alphas': [0.1], 'l1_ratio': 0.33666666666666667}",0.7554430699404898,0.7589439609894899,0.760236767639193,0.7582079328563909,0.0020250411462771093,39
0.5794881184895834,0.07838222572316386,2.634140412012736,0.3536644247509419,[0.1],0.44555555555555554,"{'alphas': [0.1], 'l1_ratio': 0.44555555555555554}",0.7525106639593027,0.7561511287019859,0.7572372786681834,0.7552996904431574,0.002021374447086207,40
0.792356014251709,0.1794120249921146,2.40805721282959,0.27015361608480665,[0.1],0.5544444444444444,"{'alphas': [0.1], 'l1_ratio': 0.5544444444444444}",0.7505523091057015,0.7540790492984679,0.7539977585955451,0.7528763723332381,0.0016436959286491284,41
0.7782005469004313,0.07561996681324429,2.229398568471273,0.1572898711506533,[0.1],0.6633333333333333,"{'alphas': [0.1], 'l1_ratio': 0.6633333333333333}",0.7462437124633203,0.7498421492677562,0.7513359810040864,0.7491406142450544,0.0021372744736972674,42
0.43362847963968915,0.008096183791267806,2.6356241703033447,0.2540111783448022,[0.1],0.7722222222222221,"{'alphas': [0.1], 'l1_ratio': 0.7722222222222221}",0.7440560182095747,0.7473157082584243,0.7477064613704247,0.7463593959461413,0.0016365275731697647,43
0.5517014662424723,0.039439679748875696,2.7957541942596436,0.29760939677432074,[0.1],0.8811111111111111,"{'alphas': [0.1], 'l1_ratio': 0.8811111111111111}",0.7418084652354355,0.7414228916357316,0.7391517794888232,0.7407943787866635,0.0011721109418896558,46
0.5178081194559733,0.08882024920610897,2.427428642908732,0.2942927625840735,[0.1],0.99,"{'alphas': [0.1], 'l1_ratio': 0.99}",0.7283440325249331,0.7298631168834544,0.7282012870136668,0.7288028121406848,0.0007520100535238888,47
1.2605597178141277,0.048514119199806874,2.1061960061391196,0.14592268863351754,[0.46415888336127725],0.01,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.01}",0.7573459110729206,0.7605639329834243,0.7611609428514532,0.7596902623025993,0.0016755282175487652,38
0.47515471776326496,0.023001477390518943,2.262243906656901,0.2081707551258316,[0.46415888336127725],0.11888888888888888,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.11888888888888888}",0.7415239634848665,0.7445902738733858,0.7459441323340121,0.7440194565640882,0.0018491164492237487,45
0.5816834767659506,0.048386871584077305,2.293410539627075,0.07756891905313232,[0.46415888336127725],0.22777777777777777,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.22777777777777777}",0.7216104578217984,0.7235350893485871,0.7233728125549862,0.7228394532417907,0.0008715525404726898,48
0.42406614621480304,0.06776486694539628,2.544065078099569,0.24850940363422633,[0.46415888336127725],0.33666666666666667,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.33666666666666667}",0.7018781166299489,0.7116361164846412,0.7049405982986325,0.7061516104710742,0.004074682249566222,50
0.46498870849609375,0.03962760952198928,2.750347455342611,0.146385276896048,[0.46415888336127725],0.44555555555555554,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.44555555555555554}",0.6725519771603302,0.672591901727942,0.675759035936212,0.6736343049414947,0.0015025001037623647,54
0.45505253473917645,0.030048685461653058,2.550227244695028,0.10704434825912808,[0.46415888336127725],0.5544444444444444,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.5544444444444444}",0.6710888122411854,0.6719253036997932,0.6748423928002728,0.6726188362470839,0.0016089504444415962,55
0.48760207494099933,0.0570226242397889,2.762592395146688,0.2236992353024023,[0.46415888336127725],0.6633333333333333,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.6633333333333333}",0.6279760130904172,0.6268687970703816,0.6293662827553201,0.628070364305373,0.0010217746980755254,57
0.39575982093811035,0.08294219540892186,2.622312386830648,0.11530750201585159,[0.46415888336127725],0.7722222222222221,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.7722222222222221}",0.6265015614573145,0.6253867784659843,0.6272630024913063,0.6263837808048685,0.0007704796600675887,58
0.5330068270365397,0.030309484482828032,2.9511473178863525,0.2719986613800212,[0.46415888336127725],0.8811111111111111,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.8811111111111111}",0.6265015614573145,0.6253867784659843,0.6272630024913063,0.6263837808048685,0.0007704796600675887,58
0.3858381112416585,0.06271800582355246,1.6477120717366536,0.025239024661608947,[0.46415888336127725],0.99,"{'alphas': [0.46415888336127725], 'l1_ratio': 0.99}",0.5,0.5,0.5,0.5,0.0,73
0.4916231632232666,0.020433096188996615,1.9835954507191975,0.16943016968562738,[2.154434690031882],0.01,"{'alphas': [2.154434690031882], 'l1_ratio': 0.01}",0.7420599724159681,0.7453310152938579,0.746897235168432,0.7447627409594193,0.0020152716150236122,44
0.511437733968099,0.11481341196855648,2.620267311731974,0.2712607307224761,[2.154434690031882],0.11888888888888888,"{'alphas': [2.154434690031882], 'l1_ratio': 0.11888888888888888}",0.6710888122411854,0.6719253036997932,0.6748423928002728,0.6726188362470839,0.0016089504444415962,55
0.47350215911865234,0.0615317300733105,1.931134859720866,0.28179946851714177,[2.154434690031882],0.22777777777777777,"{'alphas': [2.154434690031882], 'l1_ratio': 0.22777777777777777}",0.5,0.5,0.5,0.5,0.0,73
0.4601704279581706,0.0740952803903331,1.8136051495869954,0.29756983486159555,[2.154434690031882],0.33666666666666667,"{'alphas': [2.154434690031882], 'l1_ratio': 0.33666666666666667}",0.5,0.5,0.5,0.5,0.0,73
0.34536131223042804,0.07274046453443823,2.087820370992025,0.16054264735658688,[2.154434690031882],0.44555555555555554,"{'alphas': [2.154434690031882], 'l1_ratio': 0.44555555555555554}",0.5,0.5,0.5,0.5,0.0,73
0.801746129989624,0.05332388204213777,1.8263103167215984,0.20551777588316006,[2.154434690031882],0.5544444444444444,"{'alphas': [2.154434690031882], 'l1_ratio': 0.5544444444444444}",0.5,0.5,0.5,0.5,0.0,73
0.9234577814737955,0.09786907819275834,2.0976719856262207,0.40134694303670637,[2.154434690031882],0.6633333333333333,"{'alphas': [2.154434690031882], 'l1_ratio': 0.6633333333333333}",0.5,0.5,0.5,0.5,0.0,73
0.6055088837941488,0.16236088813625982,1.9095066388448079,0.23781812960121546,[2.154434690031882],0.7722222222222221,"{'alphas': [2.154434690031882], 'l1_ratio': 0.7722222222222221}",0.5,0.5,0.5,0.5,0.0,73
0.40987133979797363,0.01642358944481122,1.8898370265960693,0.4333164935506604,[2.154434690031882],0.8811111111111111,"{'alphas': [2.154434690031882], 'l1_ratio': 0.8811111111111111}",0.5,0.5,0.5,0.5,0.0,73
0.5292575359344482,0.08373997484604037,1.6256833871205647,0.21882005503750385,[2.154434690031882],0.99,"{'alphas': [2.154434690031882], 'l1_ratio': 0.99}",0.5,0.5,0.5,0.5,0.0,73
0.5431249936421713,0.0858086535753698,2.00874932607015,0.02941499882236091,[10.0],0.01,"{'alphas': [10.0], 'l1_ratio': 0.01}",0.7104893794621228,0.712776064373324,0.7152461984489981,0.712837214094815,0.001942444539715039,49
0.37104598681132,0.09449740780782609,1.9620854059855144,0.24574220961293478,[10.0],0.11888888888888888,"{'alphas': [10.0], 'l1_ratio': 0.11888888888888888}",0.5,0.5,0.5,0.5,0.0,73
0.3211245536804199,0.09108972204366447,1.6413180828094482,0.15021538690180664,[10.0],0.22777777777777777,"{'alphas': [10.0], 'l1_ratio': 0.22777777777777777}",0.5,0.5,0.5,0.5,0.0,73
0.27269752820332843,0.03162045362803008,1.9087004661560059,0.2680615432789851,[10.0],0.33666666666666667,"{'alphas': [10.0], 'l1_ratio': 0.33666666666666667}",0.5,0.5,0.5,0.5,0.0,73
0.410816748936971,0.06909282909255858,1.7438066005706787,0.2780353683094924,[10.0],0.44555555555555554,"{'alphas': [10.0], 'l1_ratio': 0.44555555555555554}",0.5,0.5,0.5,0.5,0.0,73
0.4519323507944743,0.018649895065110254,1.5645732879638672,0.08947219173024873,[10.0],0.5544444444444444,"{'alphas': [10.0], 'l1_ratio': 0.5544444444444444}",0.5,0.5,0.5,0.5,0.0,73
0.38578565915425617,0.11761062141692012,1.717528263727824,0.1359204021452033,[10.0],0.6633333333333333,"{'alphas': [10.0], 'l1_ratio': 0.6633333333333333}",0.5,0.5,0.5,0.5,0.0,73
0.25380976994832355,0.023679915190527267,1.414307673772176,0.06785810396667126,[10.0],0.7722222222222221,"{'alphas': [10.0], 'l1_ratio': 0.7722222222222221}",0.5,0.5,0.5,0.5,0.0,73
0.28522634506225586,0.05684461889807018,1.1956814130147297,0.1749840752641245,[10.0],0.8811111111111111,"{'alphas': [10.0], 'l1_ratio': 0.8811111111111111}",0.5,0.5,0.5,0.5,0.0,73
0.3203123410542806,0.010419323243272409,1.0385192235310872,0.06073432824024123,[10.0],0.99,"{'alphas': [10.0], 'l1_ratio': 0.99}",0.5,0.5,0.5,0.5,0.0,73
